     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      4096,         0,         0,   0.234,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      3072,         1,         0,   0.236,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":1}"
      7168,         0,         0,   0.311,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      4096,         1,         0,   0.312,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":1}"
    378880,         1,         0,    4.24,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":1}"
     10240,         0,         0,   0.442,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
    117760,         1,         0,    5.99,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
      5120,         5,         0,   0.441,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":5}"
    342016,        11,         0,    4.25,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":11}"
     12288,         0,         0,   0.589,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     83968,        41,         0,    6.00,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":41}"
      8192,         6,         0,   0.601,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":6}"
     16384,         0,         0,   0.803,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     11264,         4,         0,   0.842,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":4}"
    129024,         0,         0,    4.27,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     24576,         0,         0,    1.14,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
    114688,         0,         0,    4.27,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     15360,         5,         0,    1.13,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":5}"
     33792,         0,         0,    1.58,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     20480,         6,         0,    1.62,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":6}"
    526336,         2,         0,    5.94,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":2}"
    627712,        24,         0,    8.30,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":24}"
    693248,         6,         0,    8.30,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":6}"
    475136,        16,         0,    5.93,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":16}"
     44032,         2,         0,    2.19,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":2}"
     27648,        11,         0,    2.20,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":11}"
    273408,         0,         0,    8.36,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    216064,         0,         0,    8.36,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    179200,         0,         0,    5.98,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    168960,         3,         0,    8.35,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":3}"
    157696,         0,         0,    5.99,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    113664,        48,         0,    8.38,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":48}"
     69632,         3,         0,    3.08,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":3}"
     39936,        19,         0,    3.11,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":19}"
     97280,         0,         0,    4.29,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     56320,        36,         0,    4.32,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":36}"
    712704,         4,         0,    8.30,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":4}"
    668672,        21,         0,    8.31,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":21}"
    240640,         0,         0,    8.35,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    227328,         0,         0,    8.38,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    873472,        34,         0,    11.6,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":34}"
    999424,         2,         0,    11.6,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":2}"
    300032,         0,         0,    11.7,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    393216,         0,         0,    11.7,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    136192,         2,         0,    6.00,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":2}"
     76800,        36,         0,    5.99,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":36}"
    231424,         3,         0,    11.7,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":3}"
    160768,        71,         0,    11.8,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":71}"
   1052672,         2,         0,    11.6,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":2}"
    930816,        28,         0,    11.6,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":28}"
    184320,         2,         0,    8.36,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":2}"
    339968,         0,         0,    11.7,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    111616,        54,         0,    8.41,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":54}"
    313344,         0,         0,    11.7,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
   1232896,        27,         0,    16.3,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":27}"
   1389568,         4,         0,    16.3,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":4}"
    422912,         0,         0,    16.3,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    522240,         0,         0,    16.4,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    337920,         6,         0,    16.4,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":6}"
    222208,        83,         0,    16.4,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":83}"
    114688,        48,         0,    8.93,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":48}"
    871424,        24,         0,    10.9,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":24}"
   1011712,         3,         0,    11.3,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":3}"
    277504,         1,         0,    3.22,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":1}"
      1297,         0,         0,   0.021,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      1297,         0,         0,   0.019,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      1024,         0,         0,   0.014,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      2048,         0,         0,   0.025,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      2048,         0,         0,   0.027,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      2048,         0,         0,   0.025,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      2048,         0,         0,   0.028,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      3072,         0,         0,   0.037,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      3072,         0,         0,   0.041,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      4096,         0,         0,   0.049,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      4096,         0,         0,   0.057,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      5120,         0,         0,   0.061,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      6144,         0,         0,   0.083,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      6144,         0,         0,   0.075,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      8192,         0,         0,   0.107,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      9216,         0,         0,   0.107,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     11264,         0,         0,   0.147,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     12288,         0,         0,   0.149,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     15360,         0,         0,   0.211,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     17408,         0,         0,   0.211,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     22528,         1,         0,   0.297,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
     23552,         0,         0,   0.289,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
    117450,         0,         0,    1.31,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
    112640,         0,         0,    1.31,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     11991,         0,         0,   0.178,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      9216,         0,         0,   0.113,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     10240,         0,         0,   0.122,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
       241,         0,         0,   0.003,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      1508,         0,         0,   0.017,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      1508,         0,         0,   0.017,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      1024,         0,         0,   0.012,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
        81,         0,         0,   0.001,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
        54,         0,         0,   0.001,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
        54,         0,         0,   0.001,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
        18,         0,         0,   0.001,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
        18,         0,         0,   0.001,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         6,         0,         0,   0.001,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         6,         0,         0,   0.000,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         2,         0,         0,   0.000,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         2,         0,         0,   0.000,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         1,         0,         0,   0.000,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         1,         0,         0,   0.000,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     31744,         1,         0,   0.407,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
       273,         0,         0,   0.021,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
       273,         0,         0,   0.015,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.049,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.030,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.030,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.048,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
       273,         0,         0,   0.019,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.030,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.039,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.048,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      2048,         0,         0,   0.060,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.039,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.048,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.040,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     44032,         2,         0,   0.572,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":2}"
      2048,         0,         0,   0.064,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.039,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      2048,         0,         0,   0.098,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      3072,         0,         0,   0.090,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      2048,         0,         0,   0.079,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      2048,         0,         0,   0.094,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      2048,         0,         0,   0.074,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      4096,         0,         0,   0.124,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    259072,         7,         0,    11.7,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":7}"
      3072,         0,         0,   0.140,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      3072,         0,         0,   0.114,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      5120,         0,         0,   0.155,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      4096,         0,         0,   0.173,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      4096,         0,         0,   0.194,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      7168,         0,         0,   0.219,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      5120,         0,         0,   0.238,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      5120,         0,         0,   0.271,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     59392,         0,         0,   0.800,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      8192,         0,         0,   0.299,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     13411,         0,         0,   0.189,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
    466944,        12,         0,    6.49,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":12}"
      6144,         0,         0,   0.291,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      5120,         0,         0,   0.304,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     12288,         0,         0,   0.407,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
